Datum,ZĂˇpas,Tip,Kurz_Start,CLV,Edge,la,lh,Vklad,Sport,Vysledok,Kurz,Zápas
15.01.2026,Augsburg vs Union Berlin,1,2.8,96.6,8.5,11.81,1.5,0.0,,,0.0,
15.01.2026,Augsburg vs Union Berlin,Over 2.5,2.25,94.5,11.3,20.0,1.5,0.0,,,0.0,
15.01.2026,Verona vs Bologna,2,2.3,97.5,32.4,20.0,1.5,0.0,,,0.0,
15.01.2026,Verona vs Bologna,Over 2.5,2.37,97.1,38.4,20.0,1.5,0.0,,,0.0,
15.01.2026,Como vs Milan,1,2.9,90.6,26.4,20.0,1.5,0.0,,,0.0,
15.01.2026,Como vs Milan,X,3.2,95.5,9.2,10.41,1.5,0.0,,,0.0,
15.01.2026,Como vs Milan,Under 2.5,1.75,94.1,36.2,20.0,1.5,0.0,,,0.0,
16.01.2026,Pisa vs Atalanta,X,4.2,98.8,42.5,20.0,1.5,0.0,,,0.0,
16.01.2026,Werder Bremen vs Ein Frankfurt,2,2.64,100.0,37.5,20.0,1.5,0.0,,,0.0,
16.01.2026,Monaco vs Lorient,Under 2.5,2.43,98.0,27.0,20.0,1.5,0.0,,,0.0,
16.01.2026,Espanol vs Girona,Over 2.5,2.21,101.4,29.5,20.0,1.5,0.0,,,0.0,
16.01.2026,Espanol vs Girona,1,1.95,99.5,12.3,20.0,1.5,0.0,,,0.0,
16.01.2026,Monaco vs Lorient,1,1.72,100.0,38.4,20.0,1.5,0.0,,,0.0,
16.01.2026,Werder Bremen vs Ein Frankfurt,Over 2.5,1.68,98.2,40.8,20.0,1.5,0.0,,,0.0,
16.01.2026,Sp Lisbon vs Casa Pia,Over 2.5,1.5,100.0,31.6,20.0,1.5,0.0,,,0.0,
16.01.2026,Paris SG vs Lille,1,1.39,100.0,5.0,20.0,1.5,0.0,,,0.0,
16.01.2026,Sp Lisbon vs Casa Pia,1,1.22,99.2,18.4,20.0,1.5,0.0,,,0.0,
16.01.2026,Paris FC vs Lille,Over 2.5,1.4,100.0,25.2,20.0,1.5,0.0,,,0.0,
17.01.2026,Sunderland vs Crystal Palace,Under 2.5,1.72,100.0,9.2,20.0,1.5,0.0,,,0.0,
17.01.2026,For Sittard vs PSV Eindhoven,Over 2.5,1.4,100.0,8.8,20.0,1.5,0.0,,,0.0,
17.01.2026,Rio Ave vs Benfica,2,1.36,100.7,7.4,20.0,1.5,0.0,,,0.0,
17.01.2026,Mallorca vs Ath Bilbao,Over 2.5,2.44,100.4,7.3,12.73,1.5,0.0,,,0.0,
17.01.2026,Gil Vicente vs Nacional,2,5.7,100.0,6.6,3.53,1.5,0.0,,,0.0,
17.01.2026,Betis vs Villarreal,2,2.75,100.0,6.0,8.53,1.5,0.0,,,0.0,
17.01.2026,Tottenham vs West Ham,2,5.1,100.0,5.4,3.28,1.5,0.0,,,0.0,
17.01.2026,NAC Breda vs Nijmegen,Over 2.5,1.75,100.0,5.0,16.73,1.5,0.0,,,0.0,
17.01.2026,RB Leipzig vs Bayern Munich,1,4.71,100.0,45.0,20.0,1.5,0.0,,,0.0,
17.01.2026,Excelsior vs Telstar,X,3.75,101.4,44.4,20.0,1.5,0.0,,,0.0,
17.01.2026,Cagliari vs Juventus,1,6.25,100.0,44.1,20.0,1.5,0.0,,,0.0,
17.01.2026,Alverca vs Moreirense,2,3.27,99.7,43.9,20.0,1.5,0.0,,,0.0,
17.01.2026,Toulouse vs Nice,Over 2.5,2.02,100.0,43.6,20.0,1.5,0.0,,,0.0,
17.01.2026,FC Koln vs Mainz,Over 2.5,1.88,100.0,43.5,20.0,1.5,0.0,,,0.0,
17.01.2026,Osasuna vs Oviedo,1,1.84,98.9,43.1,20.0,1.5,0.0,,,0.0,
17.01.2026,Osasuna vs Oviedo,Over 2.5,2.45,102.1,43.0,20.0,1.5,0.0,,,0.0,
17.01.2026,Galatasaray vs Gaziantep,2,18.5,102.8,42.2,6.02,1.5,0.0,,,0.0,
17.01.2026,Zwolle vs AZ Alkmaar,X,5.2,100.0,40.8,20.0,1.5,0.0,,,0.0,
17.01.2026,Udinese vs Inter,1,8.6,97.7,40.7,13.39,1.5,0.0,,,0.0,
17.01.2026,Napoli vs Sassuolo,2,8.7,99.8,40.5,13.14,1.5,0.0,,,0.0,
17.01.2026,Real Madrid vs Levante,X,7.6,100.0,40.2,15.22,1.5,0.0,,,0.0,
17.01.2026,Liverpool vs Burnley,2,12.5,96.9,39.8,8.65,1.5,0.0,,,0.0,
17.01.2026,Gil Vicente vs Nacional,Under 2.5,1.87,105.6,39.1,20.0,1.5,0.0,,,0.0,
17.01.2026,AVS vs Arouca,Over 2.5,2.1,100.0,39.1,20.0,1.5,0.0,,,0.0,
17.01.2026,Leeds vs Fulham,Over 2.5,2.1,101.9,37.2,20.0,1.5,0.0,,,0.0,
17.01.2026,Angers vs Marseille,Under 2.5,2.14,100.0,35.4,20.0,1.5,0.0,,,0.0,
17.01.2026,Zwolle vs AZ Alkmaar,Under 2.5,2.4,100.0,35.2,20.0,1.5,0.0,,,0.0,
17.01.2026,Leeds vs Fulham,1,2.24,100.0,35.0,20.0,1.5,0.0,,,0.0,
17.01.2026,Dortmund vs St Pauli,Under 2.5,2.1,100.0,34.8,20.0,1.5,0.0,,,0.0,
17.01.2026,Hoffenheim vs Leverkusen,1,2.4,99.2,34.0,20.0,1.5,0.0,,,0.0,
17.01.2026,Betis vs Villarreal,Over 2.5,1.78,99.4,33.5,20.0,1.5,0.0,,,0.0,
17.01.2026,Angers vs Marseille,X,4.5,102.3,32.3,20.0,1.5,0.0,,,0.0,
17.01.2026,Lens vs Auxerre,1,1.48,99.3,31.3,20.0,1.5,0.0,,,0.0,
17.01.2026,FC Koln vs Mainz,1,2.2,100.0,30.7,20.0,1.5,0.0,,,0.0,
17.01.2026,NAC Breda vs Nijmegen,2,2.92,104.3,30.5,20.0,1.5,0.0,,,0.0,
17.01.2026,RB Leipzig vs Bayern Munich,Under 2.5,3.3,100.0,30.2,20.0,1.5,0.0,,,0.0,
17.01.2026,AVS vs Arouca,1,2.92,100.7,29.7,20.0,1.5,0.0,,,0.0,
17.01.2026,Hamburg vs M'gladbach,1,2.54,100.0,29.6,20.0,1.5,0.0,,,0.0,
17.01.2026,Hoffenheim vs Leverkusen,Over 2.5,1.44,100.0,29.2,20.0,1.5,0.0,,,0.0,
17.01.2026,Sunderland vs Crystal Palace,1,2.5,101.2,25.9,20.0,1.5,0.0,,,0.0,
17.01.2026,Toulouse vs Nice,1,2.1,100.0,25.7,20.0,1.5,0.0,,,0.0,
17.01.2026,Rio Ave vs Benfica,Over 2.5,1.88,100.5,25.6,20.0,1.5,0.0,,,0.0,
17.01.2026,Tottenham vs West Ham,Under 2.5,2.3,99.6,24.7,20.0,1.5,0.0,,,0.0,
17.01.2026,Nott'm Forest vs Arsenal,1,7.2,100.0,24.6,9.92,1.5,0.0,,,0.0,
17.01.2026,Gil Vicente vs Nacional,X,3.95,102.6,24.2,20.0,1.5,0.0,,,0.0,
17.01.2026,Udinese vs Inter,Over 2.5,1.8,99.4,21.1,20.0,1.5,0.0,,,0.0,
17.01.2026,Napoli vs Sassuolo,Over 2.5,2.05,100.0,19.5,20.0,1.5,0.0,,,0.0,
17.01.2026,RB Leipzig vs Bayern Munich,X,5.1,102.0,19.0,11.59,1.5,0.0,,,0.0,
17.01.2026,Wolfsburg vs Heidenheim,Over 2.5,1.66,100.0,16.8,20.0,1.5,0.0,,,0.0,
17.01.2026,Wolfsburg vs Heidenheim,1,1.75,100.0,16.7,20.0,1.5,0.0,,,0.0,
17.01.2026,Man United vs Man City,1,3.85,105.5,16.4,14.42,1.5,0.0,,,0.0,
17.01.2026,Alverca vs Moreirense,Over 2.5,2.6,100.0,15.9,20.0,1.5,0.0,,,0.0,
17.01.2026,Liverpool vs Burnley,Over 2.5,1.6,101.9,14.5,20.0,1.5,0.0,,,0.0,
17.01.2026,Betis vs Villarreal,1,2.82,100.7,14.3,19.68,1.5,0.0,,,0.0,
17.01.2026,For Sittard vs PSV Eindhoven,1,8.4,105.0,13.9,4.7,1.5,0.0,,,0.0,
17.01.2026,Cagliari vs Juventus,X,4.4,97.8,13.2,9.7,1.5,0.0,,,0.0,
17.01.2026,Ajax vs Go Ahead Eagles,1,1.57,98.7,12.9,20.0,1.5,0.0,,,0.0,
17.01.2026,Nott'm Forest vs Arsenal,Over 2.5,2.04,100.0,12.7,20.0,1.5,0.0,,,0.0,
17.01.2026,Liverpool vs Burnley,X,7.4,97.4,11.5,4.49,1.5,0.0,,,0.0,
17.01.2026,Chelsea vs Brentford,1,1.92,98.5,10.6,20.0,1.5,0.0,,,0.0,
17.01.2026,Parma vs Genoa,2,3.02,99.3,43.9,20.0,1.5,0.0,,,0.0,
17.01.2026,Parma vs Genoa,Over 2.5,2.55,97.3,40.4,20.0,1.5,0.0,,,0.0,
17.01.2026,Kasimpasa vs Antalyaspor,Under 2.5,1.75,99.4,28.1,20.0,1.5,0.0,,,0.0,
17.01.2026,Kasimpasa vs Antalyaspor,2,3.7,90.2,24.8,20.0,1.5,0.0,,,0.0,
17.01.2026,Heerenveen vs Groningen,Over 2.5,1.76,94.1,22.8,20.0,1.5,0.0,,,0.0,
17.01.2026,Heerenveen vs Groningen,1,2.34,101.7,20.8,20.0,1.5,0.0,,,0.0,
17.01.2026,Dortmund vs FC Koln,Under 2.5,2.1,100.0,12.7,20.0,1.5,0.0,,,0.0,
17.01.2026,Kasimpasa vs Antalyaspor,X,3.35,101.2,10.3,11.01,1.5,0.0,,,0.0,
18.01.2026,Milan vs Lecce,X,6.0,96.8,7.7,3.85,1.5,0.0,,,0.0,
18.01.2026,Milan vs Lecce,Under 2.5,2.08,100.0,7.1,16.35,1.5,0.0,,,0.0,
18.01.2026,Tondela vs Sp Braga,2,1.59,100.0,6.0,20.0,1.5,0.0,,,0.0,
18.01.2026,Torino vs Roma,Over 2.5,2.2,100.0,5.6,11.6,1.5,0.0,,,0.0,
18.01.2026,Stuttgart vs Union Berlin,X,4.3,97.7,5.2,3.94,1.5,0.0,,,0.0,
18.01.2026,Wolves vs Newcastle,2,1.81,97.8,5.1,15.7,1.5,0.0,,,0.0,
18.01.2026,Heracles vs Twente,1,5.8,100.0,44.9,20.0,1.5,0.0,,,0.0,
18.01.2026,Aston Villa vs Everton,Under 2.5,2.1,100.0,43.2,20.0,1.5,0.0,,,0.0,
18.01.2026,Kocaelispor vs Trabzonspor,1,2.45,100.0,43.2,20.0,1.5,0.0,,,0.0,
18.01.2026,Heracles vs Twente,Over 2.5,1.67,100.0,41.6,20.0,1.5,0.0,,,0.0,
18.01.2026,Santa Clara vs Famalicao,Under 2.5,1.62,100.0,41.2,20.0,1.5,0.0,,,0.0,
18.01.2026,Alanyaspor vs Fenerbahce,X,3.7,97.4,40.7,20.0,1.5,0.0,,,0.0,
18.01.2026,Genclerbirligi vs Samsunspor,1,3.0,101.4,35.3,20.0,1.5,0.0,,,0.0,
18.01.2026,Getafe vs Valencia,Over 2.5,3.2,100.0,29.1,20.0,1.5,0.0,,,0.0,
18.01.2026,Augsburg vs Freiburg,Over 2.5,2.14,100.0,27.8,20.0,1.5,0.0,,,0.0,
18.01.2026,Santa Clara vs Famalicao,X,3.1,98.4,27.1,20.0,1.5,0.0,,,0.0,
18.01.2026,Tondela vs Sp Braga,Over 2.5,2.07,98.6,26.4,20.0,1.5,0.0,,,0.0,
18.01.2026,Sociedad vs Barcelona,Over 2.5,1.4,100.0,25.5,20.0,1.5,0.0,,,0.0,
18.01.2026,Ath Madrid vs Alaves,1,1.41,100.0,25.5,20.0,1.5,0.0,,,0.0,
18.01.2026,Stuttgart vs Union Berlin,Under 2.5,2.28,99.1,23.4,20.0,1.5,0.0,,,0.0,
18.01.2026,Milan vs Lecce,2,15.0,103.4,23.2,4.14,1.5,0.0,,,0.0,
18.01.2026,Torino vs Roma,2,2.08,102.0,22.7,20.0,1.5,0.0,,,0.0,
18.01.2026,Sociedad vs Barcelona,2,1.72,101.8,21.6,20.0,1.5,0.0,,,0.0,
18.01.2026,Stuttgart vs Union Berlin,2,6.2,91.2,20.9,10.02,1.5,0.0,,,0.0,
18.01.2026,Santa Clara vs Famalicao,1,3.45,100.0,20.0,20.0,1.5,0.0,,,0.0,
18.01.2026,Ath Madrid vs Alaves,Over 2.5,1.94,100.0,19.8,20.0,1.5,0.0,,,0.0,
18.01.2026,Bologna vs Fiorentina,Under 2.5,2.02,101.0,17.9,20.0,1.5,0.0,,,0.0,
18.01.2026,Celta vs Vallecano,Over 2.5,2.26,101.3,17.6,20.0,1.5,0.0,,,0.0,
18.01.2026,Aston Villa vs Everton,X,4.2,97.7,16.3,12.76,1.5,0.0,,,0.0,
18.01.2026,Feyenoord vs Sparta Rotterdam,2,8.8,100.0,15.7,5.02,1.5,0.0,,,0.0,
18.01.2026,Celta vs Vallecano,2,4.9,98.0,15.6,9.99,1.5,0.0,,,0.0,
18.01.2026,Augsburg vs Freiburg,1,2.86,100.7,15.3,20.0,1.5,0.0,,,0.0,
18.01.2026,Kocaelispor vs Trabzonspor,Under 2.5,1.86,99.5,13.3,20.0,1.5,0.0,,,0.0,
18.01.2026,Tondela vs Sp Braga,1,7.6,102.7,10.0,3.79,1.5,0.0,,,0.0,
18.01.2026,Wolves vs Newcastle,Under 2.5,2.36,100.0,5.1,9.33,1.5,0.0,,,0.0,
18.01.2026,Rennes vs Le Havre,1,1.68,100.0,40.9,20.0,1.5,0.0,,,0.0,
18.01.2026,Nantes vs Paris FC,2,2.82,100.0,37.3,20.0,1.5,0.0,,,0.0,
18.01.2026,Strasbourg vs Metz,1,1.46,100.0,32.1,20.0,1.5,0.0,,,0.0,
18.01.2026,Strasbourg vs Metz,Over 2.5,1.72,100.0,31.8,20.0,1.5,0.0,,,0.0,
18.01.2026,Lyon vs Brest,1,1.71,100.0,25.8,20.0,1.5,0.0,,,0.0,
18.01.2026,Nantes vs Paris FC,Over 2.5,2.01,100.0,20.5,20.0,1.5,0.0,,,0.0,
18.01.2026,Lyon vs Brest,Over 2.5,1.89,100.0,11.8,20.0,1.5,0.0,,,0.0,
19.01.2026,Cremonese vs Verona,Over 2.5,2.56,101.6,43.9,20.0,1.5,0.0,,,0.0,
19.01.2026,Estrela vs Estoril,Over 2.5,1.92,100.0,43.8,20.0,1.5,0.0,,,0.0,
19.01.2026,Konyaspor vs Eyupspor,Under 2.5,2.14,101.9,43.1,20.0,1.5,0.0,,,0.0,
19.01.2026,Brighton vs Bournemouth,1,1.93,100.5,41.6,20.0,1.5,0.0,,,0.0,
19.01.2026,Besiktas vs Kayserispor,2,9.0,97.8,40.6,12.68,1.5,0.0,,,0.0,
19.01.2026,Brighton vs Bournemouth,Over 2.5,1.5,100.0,34.5,20.0,1.5,0.0,,,0.0,
19.01.2026,Goztep vs Rizespor,1,2.06,100.0,34.5,20.0,1.5,0.0,,,0.0,
19.01.2026,Elche vs Sevilla,Over 2.5,2.32,97.5,27.4,20.0,1.5,0.0,,,0.0,
19.01.2026,Lazio vs Como,1,3.07,100.7,26.6,20.0,1.5,0.0,,,0.0,
19.01.2026,Goztep vs Rizespor,Under 2.5,1.78,100.6,25.0,20.0,1.5,0.0,,,0.0,
19.01.2026,Lazio vs Como,Over 2.5,2.6,100.0,15.9,20.0,1.5,0.0,,,0.0,
19.01.2026,Konyaspor vs Eyupspor,X,4.7,97.9,11.0,7.41,1.5,0.0,,,0.0,
21.01.2026,AZ Alkmaar vs Excelsior,Over 2.5,1.44,100.0,30.4,20.0,1.5,0.0,,,0.0,
21.01.2026,AZ Alkmaar vs Excelsior,1,1.37,100.0,12.0,20.0,1.5,0.0,,,0.0,
01.02.2026,Tottenham vs Man City,Under 2.5,2.39,97.6,8.2,14.8,1.5,0.0,,,0.0,
01.02.2026,Galatasaray vs Kayserispor,1,1.27,100.0,7.7,20.0,1.5,0.0,,,0.0,
01.02.2026,Tondela vs Benfica,2,1.33,99.3,6.5,20.0,1.5,0.0,,,0.0,
01.02.2026,Tondela vs Benfica,Over 2.5,1.9,100.0,6.3,17.36,1.5,0.0,,,0.0,
01.02.2026,Nott'm Forest vs Crystal Palace,Over 2.5,2.2,100.0,5.4,11.16,1.5,0.0,,,0.0,
01.02.2026,Parma vs Juventus,X,4.6,100.0,44.2,20.0,1.5,0.0,,,0.0,
01.02.2026,Como vs Atalanta,1,2.24,99.1,43.4,20.0,1.5,0.0,,,0.0,
01.02.2026,Betis vs Valencia,Over 2.5,1.92,100.0,42.9,20.0,1.5,0.0,,,0.0,
01.02.2026,Parma vs Juventus,Under 2.5,1.94,98.5,42.4,20.0,1.5,0.0,,,0.0,
01.02.2026,Excelsior vs Ajax,1,4.7,100.0,42.1,20.0,1.5,0.0,,,0.0,
01.02.2026,Cremonese vs Inter,X,6.6,100.0,40.7,18.16,1.5,0.0,,,0.0,
01.02.2026,Genclerbirligi vs Gaziantep,Over 2.5,1.87,100.0,40.6,20.0,1.5,0.0,,,0.0,
01.02.2026,Sp Lisbon vs Nacional,Under 2.5,3.3,100.0,39.3,20.0,1.5,0.0,,,0.0,
01.02.2026,Gil Vicente vs Famalicao,Under 2.5,1.63,97.6,34.2,20.0,1.5,0.0,,,0.0,
01.02.2026,Heerenveen vs Utrecht,Over 2.5,1.94,100.0,33.6,20.0,1.5,0.0,,,0.0,
01.02.2026,Genclerbirligi vs Gaziantep,1,2.48,100.0,32.8,20.0,1.5,0.0,,,0.0,
01.02.2026,Tottenham vs Man City,1,5.2,100.0,31.9,18.98,1.5,0.0,,,0.0,
01.02.2026,Heerenveen vs Utrecht,2,4.7,100.0,31.7,20.0,1.5,0.0,,,0.0,
01.02.2026,Ath Bilbao vs Sociedad,2,3.8,100.0,30.4,20.0,1.5,0.0,,,0.0,
01.02.2026,Heracles vs For Sittard,2,3.55,101.4,29.1,20.0,1.5,0.0,,,0.0,
01.02.2026,Gil Vicente vs Famalicao,1,3.05,103.0,27.2,20.0,1.5,0.0,,,0.0,
01.02.2026,Volendam vs Go Ahead Eagles,Over 2.5,1.81,100.0,25.3,20.0,1.5,0.0,,,0.0,
01.02.2026,Getafe vs Celta,2,3.0,100.7,22.0,20.0,1.5,0.0,,,0.0,
01.02.2026,Torino vs Lecce,2,4.4,95.7,21.6,15.9,1.5,0.0,,,0.0,
01.02.2026,PSV Eindhoven vs Feyenoord,Over 2.5,1.33,100.0,19.4,20.0,1.5,0.0,,,0.0,
01.02.2026,Gil Vicente vs Famalicao,X,3.15,101.6,15.8,18.37,1.5,0.0,,,0.0,
01.02.2026,Dortmund vs Heidenheim,1,1.29,98.5,15.4,20.0,1.5,0.0,,,0.0,
01.02.2026,Sp Lisbon vs Nacional,X,12.1,101.7,12.1,2.72,1.5,0.0,,,0.0,
01.02.2026,Real Madrid vs Vallecano,1,1.29,99.2,12.1,20.0,1.5,0.0,,,0.0,
01.02.2026,Toulouse vs Auxerre,1,1.82,100.0,44.2,20.0,1.5,0.0,,,0.0,
01.02.2026,Cremonese vs Milan,X,6.6,100.0,42.6,19.03,1.5,0.0,,,0.0,
01.02.2026,Toulouse vs Auxerre,Over 2.5,2.45,100.0,39.9,20.0,1.5,0.0,,,0.0,
01.02.2026,Lyon vs Lille,1,2.16,100.0,34.1,20.0,1.5,0.0,,,0.0,
01.02.2026,Lyon vs Lille,Over 2.5,1.88,100.0,27.1,20.0,1.5,0.0,,,0.0,
01.02.2026,Strasbourg vs Paris SG,X,4.7,100.0,26.3,17.74,1.5,0.0,,,0.0,
01.02.2026,Nice vs Brest,1,2.36,100.0,25.3,20.0,1.5,0.0,,,0.0,
01.02.2026,Cremonese vs Milan,Under 2.5,2.37,100.0,13.5,20.0,1.5,0.0,,,0.0,
01.02.2026,Real Madrid vs Vallecano,Under 2.5,3.2,100.0,11.8,13.46,1.5,0.0,,,0.0,
01.02.2026,Nice vs Brest,Over 2.5,1.87,100.0,10.9,20.0,1.5,0.0,,,0.0,
02.02.2026,Sunderland vs Burnley,1,1.83,100.5,44.9,20.0,1.5,0.0,,,0.0,
02.02.2026,Mallorca vs Sevilla,Over 2.5,2.33,100.4,42.9,20.0,1.5,0.0,,,0.0,
02.02.2026,Mallorca vs Sevilla,1,2.8,100.0,28.9,20.0,1.5,0.0,,,0.0,
02.02.2026,Udinese vs Roma,2,2.08,100.0,18.6,20.0,1.5,0.0,,,0.0,
02.02.2026,AVS vs Sp Braga,2,1.41,100.0,9.2,20.0,1.5,0.0,,,0.0,
02.02.2026,Casa Pia vs Porto,Over 2.5,1.91,100.0,39.2,20.0,1.5,0.0,,,0.0,
02.02.2026,AVS vs Sp Braga,Over 2.5,1.85,100.0,26.6,20.0,1.5,0.0,,,0.0,
02.02.2026,Casa Pia vs Porto,2,1.29,100.0,16.6,20.0,1.5,0.0,,,0.0,
03.02.2026,Bologna vs Milan,Under 2.5,1.84,100.0,6.6,19.74,1.5,0.0,,,0.0,
03.02.2026,Bologna vs Milan,2,2.64,99.2,32.1,20.0,1.5,0.0,,,0.0,
06.02.2026,Celta vs Osasuna,X,4.15,97.6,7.2,5.75,1.5,0.0,,,0.0,
06.02.2026,Union Berlin vs Ein Frankfurt,2,3.75,101.4,44.0,20.0,1.5,0.0,,,0.0,
06.02.2026,Verona vs Pisa,2,3.37,99.4,43.9,20.0,1.5,0.0,,,0.0,
06.02.2026,Metz vs Lille,1,6.4,97.0,35.4,16.38,1.5,0.0,,,0.0,
06.02.2026,Metz vs Lille,Over 2.5,1.84,101.1,31.1,20.0,1.5,0.0,,,0.0,
06.02.2026,Celta vs Osasuna,1,2.08,101.0,24.7,20.0,1.5,0.0,,,0.0,
06.02.2026,Leeds vs Nott'm Forest,1,2.32,100.0,20.6,20.0,1.5,0.0,,,0.0,
06.02.2026,NAC Breda vs Excelsior,1,1.91,100.0,15.6,20.0,1.5,0.0,,,0.0,
06.02.2026,Leeds vs Nott'm Forest,Over 2.5,2.18,100.0,12.8,20.0,1.5,0.0,,,0.0,
06.02.2026,Celta vs Osasuna,Under 2.5,1.71,99.4,11.6,20.0,1.5,0.0,,,0.0,
06.02.2026,NAC Breda vs Excelsior,Over 2.5,1.93,100.5,10.9,20.0,1.5,0.0,,,0.0,
07.02.2026,Genoa vs Napoli,Over 2.5,2.65,101.1,6.9,10.44,1.5,0.0,,,0.0,
07.02.2026,Sevilla vs Girona,1,2.2,100.0,6.8,14.1,1.5,0.0,,,0.0,
07.02.2026,Barcelona vs Mallorca,Over 2.5,1.3,100.0,6.4,20.0,1.5,0.0,,,0.0,
07.02.2026,Vallecano vs Oviedo,1,1.88,100.0,6.3,17.96,1.5,0.0,,,0.0,
07.02.2026,Twente vs Heerenveen,2,4.4,100.0,44.9,20.0,1.5,0.0,,,0.0,
07.02.2026,Moreirense vs Gil Vicente,1,3.8,100.0,44.8,20.0,1.5,0.0,,,0.0,
07.02.2026,For Sittard vs Sparta Rotterdam,1,3.02,100.0,44.8,20.0,1.5,0.0,,,0.0,
07.02.2026,FC Koln vs Stuttgart,Over 2.5,1.83,100.0,44.6,20.0,1.5,0.0,,,0.0,
07.02.2026,Estoril vs Tondela,1,1.7,100.0,44.4,20.0,1.5,0.0,,,0.0,
07.02.2026,FC Koln vs Stuttgart,1,4.6,100.0,43.8,20.0,1.5,0.0,,,0.0,
07.02.2026,Genoa vs Napoli,1,4.9,100.0,42.3,20.0,1.5,0.0,,,0.0,
07.02.2026,Wolves vs Chelsea,2,1.71,101.2,39.1,20.0,1.5,0.0,,,0.0,
07.02.2026,Sociedad vs Elche,Over 2.5,1.92,100.0,35.7,20.0,1.5,0.0,,,0.0,
07.02.2026,Nijmegen vs Heracles,1,1.48,100.0,35.5,20.0,1.5,0.0,,,0.0,
07.02.2026,Burnley vs West Ham,1,3.3,98.5,35.4,20.0,1.5,0.0,,,0.0,
07.02.2026,Twente vs Heerenveen,Under 2.5,2.48,100.0,35.2,20.0,1.5,0.0,,,0.0,
07.02.2026,Sevilla vs Girona,Over 2.5,2.14,100.9,35.0,20.0,1.5,0.0,,,0.0,
07.02.2026,Heidenheim vs Hamburg,Under 2.5,2.09,100.0,34.6,20.0,1.5,0.0,,,0.0,
07.02.2026,M'gladbach vs Leverkusen,Over 2.5,1.69,92.9,34.5,20.0,1.5,0.0,,,0.0,
07.02.2026,Estoril vs Tondela,Over 2.5,1.85,100.5,34.1,20.0,1.5,0.0,,,0.0,
07.02.2026,Bournemouth vs Aston Villa,1,2.9,95.1,32.0,20.0,1.5,0.0,,,0.0,
07.02.2026,Wolves vs Chelsea,Over 2.5,1.73,100.0,31.6,20.0,1.5,0.0,,,0.0,
07.02.2026,M'gladbach vs Leverkusen,2,2.08,100.0,30.0,20.0,1.5,0.0,,,0.0,
07.02.2026,Fiorentina vs Torino,Over 2.5,1.96,100.0,30.0,20.0,1.5,0.0,,,0.0,
07.02.2026,Zwolle vs Volendam,1,1.68,100.0,27.6,20.0,1.5,0.0,,,0.0,
07.02.2026,Newcastle vs Brentford,1,2.16,99.1,27.4,20.0,1.5,0.0,,,0.0,
07.02.2026,Nijmegen vs Heracles,Over 2.5,1.4,100.0,26.4,20.0,1.5,0.0,,,0.0,
07.02.2026,Zwolle vs Volendam,Under 2.5,2.34,100.0,25.8,20.0,1.5,0.0,,,0.0,
07.02.2026,Estrela vs Santa Clara,Over 2.5,2.62,95.3,25.6,20.0,1.5,0.0,,,0.0,
07.02.2026,Twente vs Heerenveen,X,4.6,100.0,23.9,16.61,1.5,0.0,,,0.0,
07.02.2026,Moreirense vs Gil Vicente,X,4.45,100.0,23.4,16.95,1.5,0.0,,,0.0,
07.02.2026,Fiorentina vs Torino,2,5.8,100.0,22.7,11.82,1.5,0.0,,,0.0,
07.02.2026,Wolfsburg vs Dortmund,Over 2.5,1.6,100.0,22.5,20.0,1.5,0.0,,,0.0,
07.02.2026,For Sittard vs Sparta Rotterdam,Over 2.5,1.9,100.0,22.3,20.0,1.5,0.0,,,0.0,
07.02.2026,Freiburg vs Werder Bremen,Over 2.5,1.82,100.0,21.8,20.0,1.5,0.0,,,0.0,
07.02.2026,Vallecano vs Oviedo,Under 2.5,1.75,98.9,19.4,20.0,1.5,0.0,,,0.0,
07.02.2026,Wolfsburg vs Dortmund,2,1.78,100.0,18.8,20.0,1.5,0.0,,,0.0,
07.02.2026,Sociedad vs Elche,2,5.7,100.0,16.2,8.61,1.5,0.0,,,0.0,
07.02.2026,Mainz vs Augsburg,Under 2.5,2.04,100.0,14.2,20.0,1.5,0.0,,,0.0,
07.02.2026,Fulham vs Everton,Under 2.5,1.78,91.8,13.2,20.0,1.5,0.0,,,0.0,
07.02.2026,Sevilla vs Girona,2,3.9,101.3,12.7,10.93,1.5,0.0,,,0.0,
07.02.2026,Barcelona vs Mallorca,1,1.19,96.7,12.5,20.0,1.5,0.0,,,0.0,
07.02.2026,Newcastle vs Brentford,Over 2.5,1.67,95.4,12.1,20.0,1.5,0.0,,,0.0,
07.02.2026,Arsenal vs Sunderland,1,1.32,100.0,11.5,20.0,1.5,0.0,,,0.0,
07.02.2026,Man United vs Tottenham,Over 2.5,1.55,103.3,10.5,20.0,1.5,0.0,,,0.0,
07.02.2026,Burnley vs West Ham,Under 2.5,2.14,100.0,6.9,15.11,1.5,0.0,,,0.0,
07.02.2026,Bournemouth vs Aston Villa,Under 2.5,2.31,100.0,5.5,10.49,1.5,0.0,,,0.0,
07.02.2026,Samsunspor vs Trabzonspor,2,3.15,100.0,14.5,16.85,1.5,0.0,,,0.0,
07.02.2026,Bologna vs Parma,2,0.0,0.0,9.8,5.46,1.5,0.0,5.49,,0.0,
07.02.2026,Coventry vs Oxford,1,0.0,0.0,9.8,20.0,1.5,0.0,1.41,,0.0,
07.02.2026,Swansea vs Sheffield Weds,X,0.0,0.0,9.7,5.92,1.5,0.0,5.12,,0.0,
