sport,league,match,pick,odds,model_probability,bookmaker,reason,edge,implied_probability,confidence,risk,stake_units,stake_amount,created_at
baseball,baseball_mlb,San Diego Padres vs Toronto Blue Jays,Toronto Blue Jays,1.82,0.5942097858160161,Matchbook,"Raw edge 18.0% | Score 96.0 | Consensus: elo, xg, form, market",0.17997499601438105,0.04475923636546675,0.5494505494505494,75,medium,0.25,24.84,2026-07-12T13:34:12
baseball,baseball_mlb,New York Mets vs Boston Red Sox,Boston Red Sox,1.85,0.5842521320628185,BetOnline.ag,"Raw edge 17.9% | Score 96.0 | Consensus: elo, xg, form, market",0.17930343425787698,0.04371159152227799,0.5405405405405405,74,medium,0.25,23.78,2026-07-12T13:34:12
baseball,baseball_mlb,Tampa Bay Rays vs Seattle Mariners,Tampa Bay Rays,1.76,0.6134301121416251,BetAnything,"Raw edge 17.9% | Score 96.0 | Consensus: elo, xg, form, market",0.1794315429267055,0.045248293959806896,0.5681818181818182,77,medium,0.26,26.2,2026-07-12T13:47:10
baseball,baseball_mlb,San Diego Padres vs Toronto Blue Jays,Toronto Blue Jays,1.82,0.5940013498796118,Pinnacle,"Raw edge 17.9% | Score 96.0 | Consensus: elo, xg, form, market",0.17912375088337096,0.044550800429062454,0.5494505494505494,75,medium,0.25,24.72,2026-07-12T13:47:10
baseball,baseball_mlb,New York Mets vs Boston Red Sox,Boston Red Sox,1.85,0.5829704287807921,Matchbook,"Raw edge 17.9% | Score 96.0 | Consensus: elo, xg, form, market",0.17902897560831788,0.04242988824025162,0.5405405405405405,74,medium,0.25,23.09,2026-07-12T13:47:10
baseball,baseball_mlb,San Diego Padres vs Toronto Blue Jays,Toronto Blue Jays,1.82,0.5933349093521627,Pinnacle,"Raw edge 17.8% | Score 97.0 | Consensus: elo, xg, form, market",0.17802234693536856,0.04388435990161332,0.5494505494505494,75,medium,0.25,24.35,2026-07-12T13:56:13
baseball,baseball_mlb,Pittsburgh Pirates vs Milwaukee Brewers,Pittsburgh Pirates,1.85,0.5829410266445804,BetOnline.ag,"Raw edge 18.0% | Score 96.0 | Consensus: elo, xg, form, market",0.1798280212400316,0.0424004861040399,0.5405405405405405,74,medium,0.25,23.07,2026-07-12T13:56:13
baseball,baseball_mlb,St. Louis Cardinals vs Atlanta Braves,St. Louis Cardinals,1.81,0.5947335582214311,Unibet (NL),"Raw edge 17.9% | Score 96.0 | Consensus: elo, xg, form, market",0.179125521839556,0.04224737037612725,0.5524861878453039,74,medium,0.25,23.6,2026-07-12T13:56:13
baseball,baseball_mlb,Tampa Bay Rays vs Seattle Mariners,Tampa Bay Rays,1.75,0.6152970295582655,Unibet (NL),"Raw edge 17.8% | Score 96.0 | Consensus: elo, xg, form, market",0.1783339889890192,0.04386845812969409,0.5714285714285714,77,medium,0.26,25.59,2026-07-12T14:03:15
baseball,baseball_mlb,San Francisco Giants vs Colorado Rockies,San Francisco Giants,1.72,0.624663905157032,GTbets,"Raw edge 17.6% | Score 97.0 | Consensus: elo, xg, form, market",0.17566545759900754,0.043268556319822626,0.5813953488372093,77,medium,0.26,25.84,2026-07-12T14:03:15
baseball,baseball_mlb,San Diego Padres vs Toronto Blue Jays,Toronto Blue Jays,1.82,0.5937159815156304,Pinnacle,"Raw edge 18.0% | Score 96.0 | Consensus: elo, xg, form, market",0.17951662220537745,0.044265432065081045,0.5494505494505494,75,medium,0.25,24.56,2026-07-12T14:03:15
baseball,baseball_mlb,Tampa Bay Rays vs Seattle Mariners,Tampa Bay Rays,1.75,0.6168235393232537,Matchbook,"Raw edge 18.0% | Score 97.0 | Consensus: elo, xg, form, market",0.17998585583875415,0.045394967894682337,0.5714285714285714,78,medium,0.26,26.48,2026-07-12T14:12:05
baseball,baseball_mlb,San Diego Padres vs Toronto Blue Jays,Toronto Blue Jays,1.81,0.5957224627728066,GTbets,"Raw edge 18.0% | Score 96.0 | Consensus: elo, xg, form, market",0.1796836078573678,0.043236274927502705,0.5524861878453039,75,medium,0.25,24.15,2026-07-12T14:12:05
baseball,baseball_mlb,Chicago White Sox vs Athletics,Chicago White Sox,1.82,0.592529584657129,Betfair,"Raw edge 18.0% | Score 96.0 | Consensus: elo, xg, form, market",0.179940704011335,0.04307903520657963,0.5494505494505494,75,medium,0.25,23.9,2026-07-12T14:12:05
baseball,baseball_mlb,Baltimore Orioles vs Kansas City Royals,Baltimore Orioles,1.71,0.6308120567188403,Unibet (NL),"Raw edge 17.9% | Score 96.0 | Consensus: elo, xg, form, market",0.17896509487686463,0.04601673508141346,0.5847953216374269,79,medium,0.28,27.71,2026-07-12T14:22:52
baseball,baseball_mlb,San Francisco Giants vs Colorado Rockies,San Francisco Giants,1.72,0.6245743230167534,BetAnything,"Raw edge 17.5% | Score 97.0 | Consensus: elo, xg, form, market",0.17530016605771914,0.04317897417954408,0.5813953488372093,77,medium,0.26,25.79,2026-07-12T14:22:52
baseball,baseball_mlb,St. Louis Cardinals vs Atlanta Braves,St. Louis Cardinals,1.81,0.5936192835638298,GTbets,"Raw edge 17.6% | Score 97.0 | Consensus: elo, xg, form, market",0.17593038997940869,0.04113309571852586,0.5524861878453039,74,medium,0.25,22.98,2026-07-12T14:22:52
baseball,baseball_mlb,Tampa Bay Rays vs Seattle Mariners,Tampa Bay Rays,1.74,0.6190006043433006,Everygame,"Raw edge 17.9% | Score 96.0 | Consensus: elo, xg, form, market",0.1791338616238114,0.044287960665139736,0.5747126436781609,77,medium,0.26,26.03,2026-07-12T14:46:05
baseball,baseball_mlb,San Diego Padres vs Toronto Blue Jays,Toronto Blue Jays,1.81,0.596097297791994,GTbets,"Raw edge 17.9% | Score 96.0 | Consensus: elo, xg, form, market",0.17887666329691898,0.04361110994669015,0.5524861878453039,75,medium,0.25,24.36,2026-07-12T14:46:05
baseball,baseball_mlb,Pittsburgh Pirates vs Milwaukee Brewers,Pittsburgh Pirates,1.83,0.5887355875123494,Everygame,"Raw edge 17.9% | Score 96.0 | Consensus: elo, xg, form, market",0.17868048883243492,0.042287500080655516,0.5464480874316939,74,medium,0.25,23.31,2026-07-12T14:46:05
baseball,baseball_mlb,Baltimore Orioles vs Kansas City Royals,Baltimore Orioles,1.71,0.6296767892391383,Pinnacle,"Raw edge 17.8% | Score 97.0 | Consensus: elo, xg, form, market",0.178098539705686,0.04488146760171141,0.5847953216374269,78,medium,0.27,27.02,2026-07-12T14:58:48
baseball,baseball_mlb,Texas Rangers vs Houston Astros,Texas Rangers,1.77,0.6081401280368108,Pinnacle,"Raw edge 17.8% | Score 96.0 | Consensus: elo, xg, form, market",0.17821028056505672,0.043168376624381444,0.5649717514124294,76,medium,0.25,24.81,2026-07-12T14:58:48
baseball,baseball_mlb,Chicago White Sox vs Athletics,Chicago White Sox,1.81,0.5961431384536487,Matchbook,"Raw edge 18.0% | Score 96.0 | Consensus: elo, xg, form, market",0.17969316163777926,0.04365695060834485,0.5524861878453039,75,medium,0.25,24.39,2026-07-12T14:58:48
football,Eliteserien,Sandefjord vs HamKam,Sandefjord,2.0,0.5686169358752623,Pinnacle,"Raw edge 13.8% | Score 13.780536247109715 | Consensus: elo, xg, form, market",0.13773649422398515,0.0686169358752623,0.5,83,medium,0.34,30.0,2026-07-12T15:09:51
baseball,baseball_mlb,San Francisco Giants vs Colorado Rockies,San Francisco Giants,1.72,0.6243919577190752,BetAnything,"Raw edge 17.5% | Score 97.0 | Consensus: elo, xg, form, market",0.1747899601522105,0.04299660888186585,0.5813953488372093,77,medium,0.26,25.68,2026-07-12T15:09:51
baseball,baseball_mlb,San Diego Padres vs Toronto Blue Jays,Toronto Blue Jays,1.81,0.5963972977919941,GTbets,"Raw edge 18.0% | Score 96.0 | Consensus: elo, xg, form, market",0.1799626632969189,0.04391110994669023,0.5524861878453039,75,medium,0.25,24.53,2026-07-12T15:09:51
baseball,baseball_mlb,Pittsburgh Pirates vs Milwaukee Brewers,Pittsburgh Pirates,1.83,0.5887157355669466,BetAnything,"Raw edge 18.0% | Score 96.0 | Consensus: elo, xg, form, market",0.1795167399283415,0.04226764813525263,0.5464480874316939,74,medium,0.25,23.3,2026-07-12T15:09:51
baseball,baseball_mlb,San Francisco Giants vs Colorado Rockies,San Francisco Giants,1.72,0.6248838466542085,GTbets,"Raw edge 17.6% | Score 97.0 | Consensus: elo, xg, form, market",0.17637521274245516,0.04348849781699915,0.5813953488372093,77,medium,0.26,25.97,2026-07-12T15:20:36
baseball,baseball_mlb,San Diego Padres vs Toronto Blue Jays,Toronto Blue Jays,1.82,0.5944022977919942,1xBet,"Raw edge 17.9% | Score 96.0 | Consensus: elo, xg, form, market",0.17921999403336608,0.044951748341444775,0.5494505494505494,76,medium,0.25,24.94,2026-07-12T15:20:36
baseball,baseball_mlb,New York Mets vs Boston Red Sox,Boston Red Sox,1.93,0.5582363504430663,Everygame,"Raw edge 17.9% | Score 96.0 | Consensus: elo, xg, form, market",0.1793639262119635,0.0401016354171595,0.5181347150259068,71,medium,0.25,20.81,2026-07-12T15:20:36
baseball,baseball_mlb,Baltimore Orioles vs Kansas City Royals,Baltimore Orioles,1.71,0.6302665087816822,Pinnacle,"Raw edge 17.9% | Score 96.0 | Consensus: elo, xg, form, market",0.17935034405095895,0.045471187144255354,0.5847953216374269,79,medium,0.27,27.38,2026-07-12T15:30:02
baseball,baseball_mlb,Detroit Tigers vs Philadelphia Phillies,Detroit Tigers,1.8,0.5984537286454235,BetOnline.ag,"Raw edge 17.9% | Score 96.0 | Consensus: elo, xg, form, market",0.17928130305171575,0.042898173089867875,0.5555555555555556,75,medium,0.25,24.13,2026-07-12T15:30:02
baseball,baseball_mlb,Chicago White Sox vs Athletics,Chicago White Sox,1.76,0.6088116758236923,Nordic Bet,"Raw edge 17.4% | Score 97.0 | Consensus: elo, xg, form, market",0.17418365333300856,0.0406298576418741,0.5681818181818182,75,medium,0.25,23.52,2026-07-12T15:30:02
baseball,baseball_mlb,Baltimore Orioles vs Kansas City Royals,Baltimore Orioles,1.71,0.6304491458827971,BetAnything,"Raw edge 17.9% | Score 97.0 | Consensus: elo, xg, form, market",0.1793258480176778,0.045653824245370234,0.5847953216374269,79,medium,0.27,27.49,2026-07-12T15:42:02
baseball,baseball_mlb,Tampa Bay Rays vs Seattle Mariners,Tampa Bay Rays,1.73,0.6230634173835498,Unibet (NL),"Raw edge 17.8% | Score 97.0 | Consensus: elo, xg, form, market",0.17831463262760083,0.045028735302624856,0.5780346820809249,78,medium,0.27,26.68,2026-07-12T15:42:02
baseball,baseball_mlb,Pittsburgh Pirates vs Milwaukee Brewers,Pittsburgh Pirates,1.83,0.5891538223585739,Everygame,"Raw edge 18.0% | Score 96.0 | Consensus: elo, xg, form, market",0.1797351748987812,0.04270573492688001,0.5464480874316939,74,medium,0.25,23.54,2026-07-12T15:42:02
baseball,baseball_mlb,Tampa Bay Rays vs Seattle Mariners,Tampa Bay Rays,1.74,0.6216598513748693,Pinnacle,"Raw edge 18.0% | Score 97.0 | Consensus: elo, xg, form, market",0.17985856997359018,0.04694720769670846,0.5747126436781609,79,medium,0.28,27.6,2026-07-12T15:51:31
baseball,baseball_mlb,St. Louis Cardinals vs Atlanta Braves,St. Louis Cardinals,1.79,0.602523385089547,Matchbook,"Raw edge 17.9% | Score 96.0 | Consensus: elo, xg, form, market",0.17943261651281528,0.04386416721245201,0.5586592178770949,76,medium,0.25,24.85,2026-07-12T15:51:31
